"","pop","LD1","LD2","LD3","LD4","LD5","LD6","LD7","LD8","LD9","LD10","LD11","LD12","LD13","LD14","LD15","LD16","abbv","col","orig","annual_AI_CGIAR","legend.order"
"1","Andrus",-0.603076671320364,-0.114582085561339,-0.590494609810507,-0.866515076276723,0.513407829781861,1.90036012500314,-0.564142071043939,-0.515526781129393,-0.459570935682625,-0.416392322120828,-0.700307524017144,-0.474113896518359,-0.432993311267805,0.047511999002638,-0.247404852165982,-0.763536484019041,"A","#859D59","#A6CEE3",0.3418,"E"
"2","Andrus",-0.881283377827917,1.13576914605029,0.320454441328353,0.421698931697407,-0.780520902300083,-0.499987746465002,-0.227009070598874,0.317408069423252,0.120208363308749,-0.581294426084022,-0.344612238776667,0.323232556444792,-0.226560397720349,0.799068803812167,0.686391562353111,0.303932608260422,"A","#859D59","#A6CEE3",0.3418,"E"
"3","Andrus",-0.375807713317272,-0.375749054596331,0.095592203564702,0.189272401115485,0.0414858578936772,-0.857258046732107,-1.11250991790704,0.350874685248236,0.311726335295424,-2.04603411881315,-0.544755818249781,0.0544532600388867,-1.62063503863805,1.42706624520352,-0.32626255810539,-0.782446488157916,"A","#859D59","#A6CEE3",0.3418,"E"
"4","Andrus",-1.92214309927955,-0.539312347402617,0.374325650460794,-0.752823453555891,0.0497440719142952,0.466474340857452,0.865496348517683,1.76245181602352,0.579080787334304,-1.97974571993461,0.175039697678832,0.142931935607136,0.388721606705454,-0.30975926135986,-0.185582854279247,0.516324716089103,"A","#859D59","#A6CEE3",0.3418,"E"
"5","Andrus",-2.31111213338678,0.161767765491577,0.885477256552914,-1.43215837791744,-0.761679492780951,-0.179413215327445,-0.57141410122986,-0.0751866543405295,1.43536105598353,-2.99268458435222,-3.64974596549682,-3.09748893200389,2.37796890399671,1.66670239203129,1.94452071015467,-0.952199680664531,"A","#859D59","#A6CEE3",0.3418,"E"
"6","Andrus",-2.0618080358993,-0.0149044375190709,-1.80438607692439,-1.41356836997055,0.684425784918393,1.12072414619369,-1.14623481370674,-0.468517780258611,0.0461620588259862,-1.73042212003786,-1.16357996406095,-1.51446802109689,-0.745345809351254,0.249542878509566,-0.966961422191566,0.183302341924544,"A","#859D59","#A6CEE3",0.3418,"E"
"7","Andrus",-1.74551369236481,0.195490563155254,-0.981946091529839,-1.91651064956449,1.62546210054372,-0.907014344947045,-0.595165957679585,0.96648069224363,0.770785462014874,-2.8225308421403,-1.17456805167168,-2.02534352828797,3.06617709772967,-0.270835030978807,-0.132604829535442,0.921035105677111,"A","#859D59","#A6CEE3",0.3418,"E"
"8","Andrus",-2.72896348589194,-0.474154360778063,-0.0408096771784465,-0.340945773070025,0.566475712260746,0.154946092914646,-0.914398406461872,0.0138304988073804,1.42084079973807,-2.3260794117677,-2.21179518791182,-1.59119134642542,-1.36059614550796,3.0904382771378,-1.40770683423327,0.214455212481989,"A","#859D59","#A6CEE3",0.3418,"E"
"9","Andrus",-1.83139999883728,0.177688836281906,-0.314857518908049,0.264973529425146,0.363053019499137,0.130326386975867,0.430937166696653,0.950480025643922,2.00295108218953,-0.513081101981049,0.0185615204688171,-0.752141371646097,0.913138162605697,-0.359811956059704,0.818112190308924,-0.592140200879426,"A","#859D59","#A6CEE3",0.3418,"E"
"10","Andrus",-0.686154609026792,1.03958207584305,-0.621432450919927,-0.349585648810249,0.202906317875522,-1.2127679629235,-2.01028207218152,1.4714839267768,1.57298207230306,0.183749257928142,-1.11270230329155,-0.305500012378764,0.780844748466316,2.06628647862106,1.49083996811767,-1.41437897772456,"A","#859D59","#A6CEE3",0.3418,"E"
"11","Andrus",-2.76951750981426,-0.608776736693118,0.607609350299815,-0.230586151454406,-0.536111883149107,0.438931976888178,1.3024725662412,1.19519157077348,1.81402196542721,-2.17701131662115,-3.29030348733005,-2.79986000425025,0.169500323207336,0.145647134870234,-2.60010159561964,-1.55590276937691,"A","#859D59","#A6CEE3",0.3418,"E"
"12","Andrus",-0.887193432176931,1.72723971624167,0.261308973096904,-2.25860560377068,1.34092103792996,-0.611822399106875,-1.32164187201098,1.66354121855516,0.395280767241508,-4.10204846427653,-3.12647355196786,-4.19855875146365,1.43442837381935,1.8997168995684,0.362122927418359,0.129851973209854,"A","#859D59","#A6CEE3",0.3418,"E"
"13","Andrus",-2.32121080878384,-0.43281136911563,0.415692623723727,-0.448822614106344,0.531602704385621,-0.743397973755275,-1.97430009454343,0.141768588005108,-0.344235439565224,-1.45295818758416,-1.39682428310932,-1.53527065822566,-0.145005709895574,-1.45934774808739,-1.39731166517396,-0.757041459863198,"A","#859D59","#A6CEE3",0.3418,"E"
"14","Andrus",-1.02460528995329,1.14844011345828,1.23681135685174,-1.89403509872545,-1.72615358696913,0.113113529691208,0.333862739795941,-0.621694063313213,-0.547172718063541,-0.303462567032394,-1.10675154549433,-0.654449402858899,1.03951179177773,-0.306920643397362,1.89075027679336,1.8179801482757,"A","#859D59","#A6CEE3",0.3418,"E"
"15","Andrus",-3.78924165394181,0.431170799468757,1.16969944039054,-2.83673971554347,-0.170548080520671,0.312765829423202,0.00659018306806394,0.876632968416165,1.30045292842707,-3.12130807393805,-1.31238822752364,-2.08073108592357,-0.0633940086117389,0.59177690586287,-0.476325059927463,-0.547738247142792,"A","#859D59","#A6CEE3",0.3418,"E"
"16","Andrus",-1.52925315885146,1.82470184558044,0.744132967484434,1.3795954765563,0.217935312082023,-0.328621290049915,0.441495166637835,0.367820386991312,2.72793482613063,-2.0118515986529,-2.48911827363293,-1.72706424005845,1.03280519042492,-0.261527994727092,0.444147455824459,-0.978199677103588,"A","#859D59","#A6CEE3",0.3418,"E"
"17","Andrus",-1.79651394865357,0.582008838455081,0.800458136482188,-0.748563139931569,-0.716645992166073,0.0750836497381073,-0.331912682020502,1.63029410187795,0.23134298271043,-3.98758275087423,-3.21596200022679,-3.60520826446637,1.86443329537785,3.68894612796261,1.71482872952733,-1.6434926564526,"A","#859D59","#A6CEE3",0.3418,"E"
"18","Beech Trail",-1.95123070772618,1.54484676550092,1.43718603554153,0.28187341107317,-1.03028165203396,0.577901247645404,1.26032158106576,-0.418364226409027,-0.165759799390004,0.164116756917869,-0.165908453012045,0.809579397998052,-1.13713012404777,0.0096090011369924,0.560694085626455,0.611423210948003,"BT","#6BAD9E","#4992C2",0.3596,"I"
"19","Beech Trail",-1.99680244078374,1.22105969794437,2.18226359535378,0.137914082652439,-1.07553646133618,1.67072679777185,1.57436179371751,-1.49198893981504,0.831773005515869,-1.33818106200258,0.0764521084787972,-0.355525529865215,-0.40531653691606,1.29058805006992,1.73359004222351,0.00324803863103416,"BT","#6BAD9E","#4992C2",0.3596,"I"
"20","Beech Trail",0.115703217743538,2.63746401820434,1.09513844074518,0.919471934692758,-0.71754520865797,0.52159770083785,0.54182904737681,-0.377583070015647,2.02109667650136,-2.18599588084492,-0.585472293347721,1.53096190964702,-0.61010277328928,0.280092385644762,0.202210049277274,-0.663142432256717,"BT","#6BAD9E","#4992C2",0.3596,"I"
"21","Beech Trail",-1.5953019215489,1.4798483123317,1.52034543254667,1.04332605860731,0.889957489295566,-0.876528090695195,0.617995140703006,-0.750650209681541,0.677413078881048,-1.09432500505938,0.519132707400585,1.36888223036926,-0.281898263920032,0.882720165065321,-0.0230020561051826,-0.217954618688625,"BT","#6BAD9E","#4992C2",0.3596,"I"
"22","Beech Trail",-2.30121826211194,1.21783899363772,0.461632796762044,-0.434690942664229,-1.19934999973183,0.722294289176139,2.04575225277526,-0.148462933159668,-0.179132974909736,-3.62786467343772,2.07332689357424,2.96644360633785,-2.00650882879137,2.44891884546327,-1.54385601672364,-2.15919269598938,"BT","#6BAD9E","#4992C2",0.3596,"I"
"23","Beech Trail",0.144500715596543,1.77231645673671,0.453069541368668,-0.954277610198546,-1.41494835177698,-0.643256167640289,2.25658857425759,-0.663702892274365,-0.896770287618822,0.0974702179394155,0.95234099426978,0.297710265736923,-1.5198905443506,1.24959776213011,2.07457754166872,-0.766901946222566,"BT","#6BAD9E","#4992C2",0.3596,"I"
"24","Beech Trail",-0.0813686121295068,1.24200153005783,0.830749475389041,0.222911419722519,0.0901101683508639,0.0641268194046635,0.854243405923944,-0.0203185678170332,-0.612809425163638,-0.114599912404778,-0.196611424489277,0.082427077263213,-0.249642255285584,0.609842308554845,0.594277323360532,0.617286630766873,"BT","#6BAD9E","#4992C2",0.3596,"I"
"25","Beech Trail",0.303881187537634,0.971040291411123,0.4773781932879,-0.406318804089918,-3.43558489159226,-1.01270804241843,2.4223486234127,-0.065602447844265,-0.0675794365391364,-1.64031843690953,0.851520668299344,1.27190463663018,-2.58368656211124,0.249725277284827,0.824395600379558,-0.884500485540246,"BT","#6BAD9E","#4992C2",0.3596,"I"
"26","Beech Trail",-1.55442450079853,1.17039281061544,1.3251846765495,1.04676094538037,-1.16403944733738,-0.467190196082439,1.40138491243721,2.89558573903203,1.90723362072907,0.827247216337655,1.66657464287103,0.4487713520146,-1.64377134157317,0.0864962552031165,1.64825877728716,-0.94324136748469,"BT","#6BAD9E","#4992C2",0.3596,"I"
"27","Beech Trail",0.0661909402921883,2.971649472115,1.58422499816345,-0.884941301551623,-0.921317551511208,1.06412816032641,4.47128367060365,0.46095382485693,1.30942496345233,-2.39147669897084,1.17836460368363,2.19799766058196,-1.65250951146864,0.124564211928129,2.55071248581728,-0.358009583483725,"BT","#6BAD9E","#4992C2",0.3596,"I"
"28","Beech Trail",-0.989129705886336,0.497903152061459,-0.217665348056968,0.777493201996129,-0.167193000317065,-0.294002723488155,0.584439786700009,-0.208601425348659,-0.265465834535334,-0.665108143847333,1.02718606260097,-0.225906651338226,-0.986645896384986,0.579262432214922,0.469158072870815,-0.679125845084039,"BT","#6BAD9E","#4992C2",0.3596,"I"
"29","Beech Trail",-0.174407548679458,0.826089003271201,0.477692850372996,-0.0963623181068761,-0.680064572740628,-0.193543130810013,1.16882689290859,1.13062708744994,0.743948026852192,-0.598665436260994,0.176014037335265,0.121792227702984,-0.065555972339249,0.386562249643829,-0.0188729047916261,-0.428790297970305,"BT","#6BAD9E","#4992C2",0.3596,"I"
"30","Beech Trail",-1.22556881116509,1.56838200489155,0.309376520296697,-0.868090850958938,0.273631875815726,-0.115461924944746,3.7452247733668,0.357399377563739,0.965770096342581,-3.06857386582138,0.625501019061681,4.3700827327168,-1.55253137994256,1.25257944876851,2.14176558262012,0.308573730852597,"BT","#6BAD9E","#4992C2",0.3596,"I"
"31","Beech Trail",-1.54394358191658,1.27212124032903,-0.324318245519745,-1.10233245790684,-2.30587465939885,-0.986407692071678,3.11430734880882,-0.258465487126809,0.422644662684612,-3.14780291585928,-0.990674636239903,3.43744881412511,-1.1272825483546,0.064649733906584,1.51919023882805,-0.345424129155637,"BT","#6BAD9E","#4992C2",0.3596,"I"
"32","Beech Trail",0.588420369152753,1.32540299565997,-0.370922426891295,-1.10017969566264,0.785031953997985,0.698791730206336,1.02608697466514,-0.228844335388838,1.25749247488152,-1.63011837174866,0.579800912618177,0.363492780907313,-1.4497104725298,-0.393666030868309,1.03298705717288,0.724706895821068,"BT","#6BAD9E","#4992C2",0.3596,"I"
"33","Beech Trail",0.0383279908492587,1.02509967784547,0.085586060613533,-0.327181793998031,-1.54790385748655,-0.246094393855472,2.74425681921421,0.656105259986527,-0.237334757679022,-0.909573145753137,0.942911038884582,2.19100926106407,-0.0484509921817826,-0.0956902714095811,1.79160268041208,-1.17895378101023,"BT","#6BAD9E","#4992C2",0.3596,"I"
"34","Beech Trail",-1.46025250302595,1.6598079627646,1.53607396564752,0.358909572753847,0.314806058424918,0.973164083945403,1.31058681155768,0.339520957434722,1.45361823963964,-2.60059730171222,0.795109812623854,1.06866761829133,-0.701463854657366,-0.376204853851576,-0.788560742123657,1.70152362141199,"BT","#6BAD9E","#4992C2",0.3596,"I"
"35","Buffalo Gap",-1.44024488071774,0.181386648771707,1.17291471601714,4.37358583469642,0.906087728894149,5.18647609265757,-0.958780900014014,1.50232267159813,0.577958660346915,0.728752015863006,-0.146843842746294,0.55981039916473,-0.98466697822264,1.04726217295372,-0.970686937146986,0.742107939896698,"BG","#CBB0CE","#569EA4",0.3744,"O"
"36","Buffalo Gap",-2.74673693453749,1.18973344968941,0.0560070367392233,4.04510194018436,1.65001604657065,6.73859417010632,-2.90986171280039,0.665713887952221,0.0533488463027157,-2.51252078630489,0.575880644534714,2.01890705808401,-2.15858506091959,-0.120560263638903,1.01449960172686,-0.867396604357128,"BG","#CBB0CE","#569EA4",0.3744,"O"
"37","Buffalo Gap",-0.164727683491227,0.170624360560799,-0.11940751928175,1.13025612767614,0.446656678400497,1.05539586083326,-0.0591118460642843,-0.271104688096933,0.227413116994413,0.468399648812394,0.128364003618132,0.132045018037169,-0.368912857002676,0.146869982959243,-0.0903327202092417,0.134482848653031,"BG","#CBB0CE","#569EA4",0.3744,"O"
"38","Buffalo Gap",-0.930525212275313,-0.599107196415386,-0.402492971662647,1.80901492976756,1.57756611717602,3.44435895870236,-0.13654905899402,0.526516222215223,0.0826954434375449,0.0711842822023296,-0.920027293294712,-0.613882582307313,0.635513587650843,0.648558031723344,-0.0946000069542593,0.300188815664693,"BG","#CBB0CE","#569EA4",0.3744,"O"
"39","Buffalo Gap",-0.681948828486648,1.23292350793354,1.65270035050067,4.80788630357663,0.384150042807992,5.73504992380741,-3.44020565835346,0.550266007943058,-0.13704514233659,0.502531271976925,1.1119425071573,-0.24937888482971,0.544455624610347,0.0187237901383003,-0.441254567944851,1.32404700202815,"BG","#CBB0CE","#569EA4",0.3744,"O"
"40","Buffalo Gap",-0.26457322831001,0.716967282592628,1.69425937538209,3.46123013320259,2.97295908475451,3.91475535148162,-2.773733490686,-0.174276053283013,-0.89464314140801,0.241275467979363,-0.782012720441091,-1.61043376121349,0.951160680520058,-0.0997959392090131,0.398920141013148,0.862233835267299,"BG","#CBB0CE","#569EA4",0.3744,"O"
"41","Buffalo Gap",-1.99273955155216,0.40161813720112,1.90672023398159,2.28332228381762,0.746909723857245,3.7916221363773,-3.00341905445416,0.37043317924955,-0.296357748148038,1.51828372369332,0.168620252381356,-1.47128802319406,0.519322727167253,-0.586530114192468,0.516778666896993,-0.0993475074585778,"BG","#CBB0CE","#569EA4",0.3744,"O"
"42","Buffalo Gap",-0.545351563188709,-0.190346630388036,-0.726634196633572,6.62061585370344,1.37358000904448,3.94665644299702,-1.96722140990857,-0.217523188904414,-1.94577870579972,-0.0710776213629035,-2.27344029416954,2.24961381077777,1.01443254321212,0.406319396266579,0.925391261072073,0.0786779325011201,"BG","#CBB0CE","#569EA4",0.3744,"O"
"43","Buffalo Gap",-1.02526283867727,-0.512765953037692,1.73668592250947,2.11934085720586,1.69271214143727,4.1749617954691,-1.37384368355745,-1.17263314021079,-0.360576565513722,-0.0375995544492086,-0.506821591417849,1.02450007098439,0.593403297684914,0.133264188472987,0.0239672376020507,-0.159654042118349,"BG","#CBB0CE","#569EA4",0.3744,"O"
"44","Buffalo Gap",-2.35523498402796,0.818131159880642,3.1644398637321,3.89661715999272,0.820678132135284,5.47808837231256,-1.03447592676318,-1.71087366809692,0.8590803955983,2.2345943865882,1.15721348365383,-0.0259203582370526,0.20090325466701,-1.10538714054209,2.75704770093659,-0.168482606639915,"BG","#CBB0CE","#569EA4",0.3744,"O"
"45","Buffalo Gap",-0.691688916443447,0.822913604414985,0.225644068801472,1.8690568227954,2.37746159297662,3.04036936397629,-0.808823960772654,0.327270704233153,0.0731867668158963,0.111804195684603,-1.54380659666834,-0.343880814079653,-0.190375206601456,0.679993115074947,0.750544937383343,-0.74847917498142,"BG","#CBB0CE","#569EA4",0.3744,"O"
"46","Buffalo Gap",-0.844379563652143,0.44031064309979,0.213869850106619,4.97558242083572,2.26866450494689,7.24995544035361,-2.37642448977869,-0.483419510435675,-2.29293666624064,0.278335525795036,-0.211829124915603,1.19534504690315,-1.20883633326161,-1.87533489422339,0.352664627921172,0.360178776249097,"BG","#CBB0CE","#569EA4",0.3744,"O"
"47","Buffalo Gap",-1.10359287345378,1.0456658778737,0.471233957345185,1.86797282662348,0.0724010758733493,1.09769490578223,-1.99573757843402,-0.325576048622406,-0.304638494513331,0.672150403424469,0.345747061924607,0.109764339236138,-0.172303676761301,-0.413098080638229,-0.414827512864857,-0.111071074584463,"BG","#CBB0CE","#569EA4",0.3744,"O"
"48","Buffalo Gap",-0.621075354626801,0.593130911736248,-0.0867988075474847,0.643986117506621,0.318279158752999,2.57948708613285,-2.03355030920178,0.963613144203003,-2.07094269624779,-1.90619132191953,-0.958753751808139,0.599296151093516,-0.720129467791112,-0.288415991716749,1.02485310918289,-0.466615743609196,"BG","#CBB0CE","#569EA4",0.3744,"O"
"49","Buffalo Gap",-1.29288934409507,0.243514283386898,2.22642993323668,3.48101576317275,1.93528483293257,4.87308737381122,-2.5254285411045,-0.778383174728993,-0.600178620593281,0.0648937069361598,-0.201147351969711,1.17071294326441,-1.92356907011606,1.3872229183415,0.434861313021419,-0.123098875636073,"BG","#CBB0CE","#569EA4",0.3744,"O"
"50","Buffalo Gap",-1.20003775539118,0.077618432674046,-0.513350528732679,1.90250820774283,0.778598535384349,1.36315949178703,-0.390864240055377,-0.676425005318171,0.436172972751819,-0.634149795388493,0.732704234427738,-1.19539684653671,0.0932361154836747,-0.722559623821413,0.521930250200606,-0.219414257906105,"BG","#CBB0CE","#569EA4",0.3744,"O"
"51","Cedar Point",0.0242515883874602,-0.315455854130286,0.833606088325162,0.861804838085313,0.61666588284909,-0.669148756478242,0.075297754268763,0.194100444216697,0.252960634465516,-0.807129030521152,-0.15495593613863,-0.672899282949616,-0.505530439597548,-0.0845009115483386,-0.930309551531885,-0.426591941149448,"CP","#A889C1","#AADB84",0.3905,"P"
"52","Cedar Point",-1.77659097801598,0.0793084994166176,1.37780529769847,0.813816170550755,4.72382056891716,-2.29870946771787,0.917123360180464,0.253335682204928,-0.800640398435804,-0.304617610037568,-0.489971763387918,-0.254619284013944,-3.9291998621852,-2.1912041224107,-1.26510482780558,1.43272588556872,"CP","#A889C1","#AADB84",0.3905,"P"
"53","Cedar Point",-1.70061068446478,0.409309892404179,-0.0514803578499494,1.751571923119,1.22667495402755,-0.328398896946239,1.31810446622373,-0.713454927855536,0.0451361150448846,-0.828087694386188,1.32335947624224,-1.84537550197139,-1.88143060262051,-0.39099633451643,-1.32912802661822,-0.760966419992303,"CP","#A889C1","#AADB84",0.3905,"P"
"54","Cedar Point",0.356304236211624,0.141673016865486,0.320250301046284,-0.48710289091671,0.238464660434904,-0.242229112425431,0.331326748716889,0.168069169221922,0.53286439846575,0.417648668319044,0.011966252056758,-0.372536226138044,-0.101854681618687,-0.150494609898015,0.127627021097486,-0.0430602949332037,"CP","#A889C1","#AADB84",0.3905,"P"
"55","Cedar Point",0.575206611020373,-0.977895780403255,-0.202869824224226,0.297929909007721,0.234144407685381,-1.65808507154878,0.19250297016741,-0.792418119208837,-0.031890445338903,0.223393190636519,-0.615853068956159,-0.442790627444408,-0.465824780376174,-1.18324072808274,-0.200828379506273,0.663514204249716,"CP","#A889C1","#AADB84",0.3905,"P"
"56","Cedar Point",-1.07927936214978,0.276966198183049,0.56994246135736,-0.622819368698811,0.837117834462368,0.500151869620288,-0.79382784237927,-0.722252651655142,-0.968304074398643,0.996760466257853,0.827405087558143,-0.91079944980016,-0.544516788506451,-0.340305474542319,-1.33332665876124,-0.277740872025901,"CP","#A889C1","#AADB84",0.3905,"P"
"57","Cedar Point",0.321237133181712,-0.239280821158287,-0.666751414636507,1.04228557066555,1.09635262839445,0.667995786669352,1.13200925756739,0.205780727383524,0.670237041848043,-1.02944855160598,-1.09740816965958,-0.372419243149992,-1.81233166631181,-0.573592437206179,-0.480632391924727,-0.87364727159092,"CP","#A889C1","#AADB84",0.3905,"P"
"58","Cedar Point",-0.561448021303812,1.23868651251281,1.98753784799216,-0.753616998169198,1.48380462806327,0.0641648369374596,-0.840841515494121,1.11820708888984,0.576786470185364,-1.68555592364714,-1.84121803364117,-0.255374056197954,-0.923948934953324,-2.30696715069408,-1.18902477602621,2.48040427564336,"CP","#A889C1","#AADB84",0.3905,"P"
"59","Cedar Point",-0.927928802741689,0.369268456933814,1.48955511115293,0.127341197374041,2.84975513249287,-0.698264565729627,1.27821626663941,-0.319231725814938,0.452014707596509,-0.816253851878983,-0.411886410818349,0.421154729694012,-1.34167067349163,-2.15631305321513,0.356508659186335,-0.387395611883022,"CP","#A889C1","#AADB84",0.3905,"P"
"60","Cedar Point",1.38402451250895,1.2018064464989,1.15800631727535,1.95369206011999,0.669929907689641,-1.06165406465031,1.88149704622238,-0.0231626304311237,0.203802719831194,0.764302627767237,0.583381872047749,-1.94896200034021,-2.49328265834452,-0.138694396315862,-1.90342557940056,0.837988390183217,"CP","#A889C1","#AADB84",0.3905,"P"
"61","Cedar Point",-0.45684736983165,0.904882898103036,1.53520069112046,-0.277307232988028,0.851837742650394,1.02005219548797,0.294995738205658,-0.908335761282645,-0.621606626334248,0.527228225757893,-1.19978086789378,-1.2423682148056,-1.1622248822159,0.19833110930799,-2.02207274934493,-0.184811009705554,"CP","#A889C1","#AADB84",0.3905,"P"
"62","Cedar Point",-1.60143154046649,-0.187602404828065,2.66584280378651,-1.11905834903749,3.30832099586818,-1.17281258108759,-0.147386050709336,0.698956453456315,0.0545082763410435,0.767444843306719,-1.05399252731053,0.192197229696112,-1.81327429500892,0.335172436482322,0.930765960165472,0.24273708916944,"CP","#A889C1","#AADB84",0.3905,"P"
"63","Cedar Point",0.29717720246704,0.546344300034343,1.80738783936473,-0.712145711618134,2.6731108783336,-0.0404960767627636,-0.557523398167146,-0.641655284043082,0.0720451810606444,0.583221708853953,-1.27385468840059,-0.827947922041168,-1.9842415635271,-1.14048272227994,-1.96861975199688,-1.25661934988975,"CP","#A889C1","#AADB84",0.3905,"P"
"64","Cedar Point",-2.06597591566244,1.16274135681262,1.07542130309768,-0.0229947773502562,3.03041335528792,0.669533143235546,-0.401165187743408,-1.19388412219695,2.31318660804455,-1.50942033126997,-1.86149683307926,-1.75494036640325,-4.09467636295349,-0.435303718538313,-1.88032788386716,-1.5762693970978,"CP","#A889C1","#AADB84",0.3905,"P"
"65","Cedar Point",-0.201102914378636,-0.62487167227834,0.379638263643593,0.505335200165682,0.306144159701043,0.264779075076193,-0.564223482518385,0.58397195047737,0.489978428574416,-1.03438245800364,0.369780895029005,0.265169456260717,-0.238019487159085,-0.214331169036001,-0.278185022000629,-0.289021832065133,"CP","#A889C1","#AADB84",0.3905,"P"
"66","Cedar Point",1.71574235138746,-0.42241442773944,2.08825219402456,-0.100190590201255,1.58471098000741,-3.10117436624201,1.23425246504413,-2.35673300394463,-0.486475290645809,1.92603609672998,-1.49193115780036,-0.484164024306421,-4.86014680434987,-2.30138870696576,-3.64265371915034,-2.15711624369775,"CP","#A889C1","#AADB84",0.3905,"P"
"67","Cibola",5.58298620671102,-10.9182662374892,2.71008186822487,0.620509804474739,-1.39973770851786,0.270934251719464,0.0721523524499628,0.226366907856154,0.637375321490409,0.378522959218018,-0.0466044961091456,-1.1575726269922,-0.357121744042718,0.00210184077817589,-0.173745726994661,0.122136452822879,"CIB","#F88A89","#52AF43",0.2417,"B"
"68","Cibola",6.57419339106266,-8.97062827778955,1.66444057269126,1.55780565553122,-0.443506621450448,1.17956369951934,0.602954697143717,0.0147797618348465,-0.346591563182113,-0.735863478008445,0.17611015751585,0.30085120652542,-0.190611217126194,-0.451719813299507,0.282002757502791,0.367228195378378,"CIB","#F88A89","#52AF43",0.2417,"B"
"69","Cibola",1.43101553488415,-3.19088172467968,-0.699827294357672,0.630724318168719,1.23884443719923,0.521889189736185,0.111615816810233,-1.39513162699691,-0.892433856834489,0.123754923128644,-0.71570071524431,0.394551518067856,0.00765754673325279,-0.0995553160984728,0.314781435085705,0.633890975794114,"CIB","#F88A89","#52AF43",0.2417,"B"
"70","Cibola",5.96741607536007,-9.48150146300653,1.64321581767022,0.899844331163062,-0.916156156136458,0.385089232947661,0.393291672480009,0.476802273147878,-0.419348610202981,0.00929009174723883,-0.204464443467231,-0.484236756979371,-0.0349313233027668,-0.0842688446535601,-0.459866171170826,-0.429580192212584,"CIB","#F88A89","#52AF43",0.2417,"B"
